,user_id,signup_month,treat,pre_spends,post_spends,age,gender,industry
7219,7219.0,3.0,1.0,493.5,518.2222222222222,60.0,F,E-commerce
7220,,,,,,,,
7221,7221.0,5.0,1.0,485.5,490.8888888888889,28.0,M,Logistics
7222,7222.0,2.0,1.0,491.0,521.7777777777778,49.0,M,E-commerce
7223,7223.0,0.0,0.0,466.5,424.6666666666667,40.0,F,E-commerce
7224,7224.0,0.0,0.0,480.5,403.0,57.0,M,Logistics
7225,7225.0,9.0,1.0,474.0,442.44444444444446,56.0,M,Logistics
7226,7226.0,0.0,0.0,512.0,421.3333333333333,52.0,F,E-commerce
7227,7227.0,5.0,1.0,507.5,499.55555555555554,34.0,F,Logistics
7228,7228.0,0.0,0.0,496.5,425.6666666666667,25.0,F,E-commerce
7229,7229.0,0.0,0.0,482.5,425.8888888888889,63.0,M,Logistics
7230,,,,,,,,
7231,7231.0,5.0,1.0,492.5,506.22222222222223,47.0,F,Logistics
7232,7232.0,0.0,0.0,481.0,420.22222222222223,57.0,F,Logistics
7233,7233.0,6.0,1.0,493.5,477.8888888888889,28.0,F,Logistics
7234,7234.0,0.0,0.0,496.0,410.8888888888889,24.0,F,E-commerce
7235,7235.0,4.0,1.0,460.0,506.6666666666667,19.0,M,Logistics
7236,7236.0,0.0,0.0,453.0,420.3333333333333,31.0,F,E-commerce
7237,7237.0,0.0,0.0,468.0,418.77777777777777,61.0,M,Logistics
7238,7238.0,6.0,1.0,501.5,492.3333333333333,22.0,M,E-commerce
7239,7239.0,0.0,0.0,487.5,428.3333333333333,58.0,M,E-commerce
7240,,,,,,,,
7241,7241.0,8.0,1.0,494.0,463.77777777777777,48.0,F,E-commerce
7242,7242.0,1.0,1.0,536.5,523.5555555555555,37.0,F,E-commerce
7243,7243.0,11.0,1.0,462.5,419.3333333333333,58.0,M,E-commerce
7244,7244.0,9.0,1.0,483.5,458.1111111111111,31.0,F,Logistics
7245,7245.0,11.0,1.0,491.0,432.22222222222223,69.0,M,E-commerce
7246,7246.0,6.0,1.0,477.0,484.1111111111111,23.0,M,Logistics
7247,7247.0,8.0,1.0,492.5,470.22222222222223,27.0,F,E-commerce
7248,7248.0,8.0,1.0,482.0,462.6666666666667,43.0,F,E-commerce
7249,7249.0,8.0,1.0,476.5,476.22222222222223,40.0,M,E-commerce
7250,,,,,,,,
7251,7251.0,0.0,0.0,455.0,416.22222222222223,46.0,M,E-commerce
7252,7252.0,0.0,0.0,482.0,422.1111111111111,33.0,M,Logistics
7253,7253.0,0.0,0.0,479.5,421.77777777777777,66.0,M,E-commerce
7254,7254.0,8.0,1.0,472.5,451.8888888888889,66.0,M,Logistics
7255,7255.0,0.0,0.0,488.0,431.77777777777777,22.0,M,E-commerce
7256,7256.0,0.0,0.0,481.5,427.0,44.0,F,Logistics
7257,7257.0,8.0,1.0,457.0,448.6666666666667,38.0,M,Logistics
7258,7258.0,0.0,0.0,486.5,406.77777777777777,59.0,F,E-commerce
7259,7259.0,0.0,0.0,493.0,424.6666666666667,19.0,F,E-commerce
7260,,,,,,,,
7261,7261.0,0.0,0.0,467.0,416.8888888888889,44.0,F,E-commerce
7262,7262.0,2.0,1.0,470.5,519.2222222222222,50.0,M,Logistics
7263,7263.0,4.0,1.0,496.5,505.1111111111111,38.0,M,Logistics
7264,7264.0,9.0,1.0,487.0,450.77777777777777,57.0,F,Logistics
7265,7265.0,5.0,1.0,461.5,506.44444444444446,22.0,F,Logistics
7266,7266.0,3.0,1.0,501.5,528.2222222222222,61.0,F,E-commerce
7267,7267.0,0.0,0.0,454.0,410.1111111111111,66.0,M,Logistics
7268,7268.0,2.0,1.0,462.0,513.8888888888889,33.0,F,E-commerce
7269,7269.0,6.0,1.0,473.5,479.8888888888889,25.0,F,Logistics
7270,,,,,,,,
7271,7271.0,9.0,1.0,505.0,450.3333333333333,56.0,M,E-commerce
7272,7272.0,10.0,1.0,505.5,453.6666666666667,18.0,M,E-commerce
7273,7273.0,5.0,1.0,486.0,482.22222222222223,56.0,F,Logistics
7274,7274.0,10.0,1.0,487.5,441.8888888888889,65.0,F,Logistics
7275,7275.0,8.0,1.0,499.5,454.3333333333333,38.0,F,Logistics
7276,7276.0,3.0,1.0,472.0,521.8888888888889,48.0,F,E-commerce
7277,7277.0,0.0,0.0,483.0,416.44444444444446,63.0,F,Logistics
7278,7278.0,11.0,1.0,494.0,432.22222222222223,45.0,F,E-commerce
7279,7279.0,0.0,0.0,473.0,410.22222222222223,66.0,M,E-commerce
7280,,,,,,,,
7281,7281.0,0.0,0.0,503.5,422.22222222222223,41.0,M,E-commerce
7282,7282.0,7.0,1.0,457.0,480.1111111111111,45.0,F,Logistics
7283,7283.0,1.0,1.0,514.0,510.55555555555554,40.0,F,Logistics
7284,7284.0,1.0,1.0,551.5,513.3333333333334,29.0,F,Logistics
7285,7285.0,0.0,0.0,485.5,414.6666666666667,66.0,M,E-commerce
7286,7286.0,11.0,1.0,474.5,430.8888888888889,18.0,F,E-commerce
7287,7287.0,4.0,1.0,500.0,517.3333333333334,49.0,M,Logistics
7288,7288.0,9.0,1.0,496.5,450.22222222222223,45.0,M,E-commerce
7289,7289.0,0.0,0.0,469.0,410.55555555555554,33.0,F,Logistics
7290,,,,,,,,
7291,7291.0,0.0,0.0,459.5,417.55555555555554,65.0,F,Logistics
7292,7292.0,11.0,1.0,471.5,433.77777777777777,63.0,F,E-commerce
7293,7293.0,11.0,1.0,475.0,431.55555555555554,60.0,F,Logistics
7294,7294.0,0.0,0.0,489.5,421.22222222222223,54.0,M,Logistics
7295,7295.0,0.0,0.0,494.0,425.0,32.0,F,Logistics
7296,7296.0,0.0,0.0,500.5,415.22222222222223,41.0,F,Logistics
7297,7297.0,7.0,1.0,488.0,480.77777777777777,59.0,F,Logistics
7298,7298.0,2.0,1.0,471.0,517.6666666666666,56.0,F,Logistics
7299,7299.0,0.0,0.0,482.0,418.1111111111111,50.0,M,Logistics
7300,,,,,,,,
7301,7301.0,9.0,1.0,494.0,454.22222222222223,53.0,M,Logistics
7302,7302.0,11.0,1.0,486.5,442.22222222222223,66.0,F,Logistics
7303,7303.0,7.0,1.0,490.0,474.3333333333333,20.0,M,E-commerce
7304,7304.0,0.0,0.0,478.5,427.77777777777777,44.0,F,E-commerce
7305,7305.0,3.0,1.0,483.0,519.1111111111111,48.0,F,E-commerce
7306,7306.0,5.0,1.0,457.0,492.22222222222223,54.0,M,E-commerce
7307,7307.0,0.0,0.0,487.5,423.0,30.0,M,E-commerce
7308,7308.0,0.0,0.0,493.5,419.44444444444446,67.0,M,Logistics
7309,7309.0,8.0,1.0,493.5,465.0,28.0,M,E-commerce
7310,,,,,,,,
7311,7311.0,10.0,1.0,503.0,442.0,60.0,M,Logistics
7312,7312.0,9.0,1.0,496.0,452.77777777777777,36.0,F,Logistics
7313,7313.0,6.0,1.0,507.5,482.22222222222223,55.0,M,E-commerce
7314,7314.0,0.0,0.0,472.5,418.3333333333333,43.0,M,E-commerce
7315,7315.0,11.0,1.0,489.0,424.55555555555554,29.0,M,E-commerce
7316,7316.0,1.0,1.0,515.0,539.3333333333334,43.0,F,E-commerce
7317,7317.0,1.0,1.0,547.0,518.4444444444445,53.0,M,E-commerce
7318,7318.0,6.0,1.0,467.5,485.0,51.0,M,Logistics
7319,7319.0,0.0,0.0,475.0,414.22222222222223,39.0,F,Logistics
7320,,,,,,,,
7321,7321.0,0.0,0.0,488.5,411.22222222222223,55.0,M,E-commerce
7322,7322.0,0.0,0.0,489.5,415.1111111111111,39.0,M,E-commerce
7323,7323.0,11.0,1.0,467.0,433.0,29.0,M,E-commerce
7324,7324.0,0.0,0.0,486.0,417.55555555555554,42.0,M,E-commerce
7325,7325.0,0.0,0.0,481.5,417.6666666666667,30.0,F,Logistics
7326,7326.0,1.0,1.0,542.5,517.3333333333334,45.0,M,E-commerce
7327,7327.0,2.0,1.0,481.5,527.8888888888889,62.0,M,Logistics
7328,7328.0,0.0,0.0,504.5,414.22222222222223,20.0,M,Logistics
7329,7329.0,10.0,1.0,467.0,441.8888888888889,56.0,F,E-commerce
7330,,,,,,,,
7331,7331.0,4.0,1.0,493.0,525.8888888888889,35.0,M,E-commerce
7332,7332.0,10.0,1.0,488.0,437.8888888888889,59.0,M,E-commerce
7333,7333.0,8.0,1.0,474.5,461.1111111111111,20.0,M,Logistics
7334,7334.0,0.0,0.0,477.0,423.1111111111111,37.0,M,E-commerce
7335,7335.0,11.0,1.0,486.5,439.6666666666667,69.0,M,E-commerce
7336,7336.0,6.0,1.0,485.0,500.3333333333333,40.0,F,E-commerce
7337,7337.0,3.0,1.0,476.5,512.4444444444445,43.0,F,Logistics
7338,7338.0,6.0,1.0,481.5,489.0,56.0,M,E-commerce
7339,7339.0,8.0,1.0,471.5,475.6666666666667,60.0,M,Logistics
7340,,,,,,,,
7341,7341.0,0.0,0.0,477.5,422.1111111111111,27.0,M,E-commerce
7342,7342.0,2.0,1.0,495.5,508.8888888888889,25.0,F,E-commerce
7343,7343.0,0.0,0.0,493.0,405.8888888888889,69.0,M,E-commerce
7344,7344.0,0.0,0.0,484.5,415.6666666666667,31.0,F,Logistics
7345,7345.0,3.0,1.0,505.5,513.3333333333334,36.0,M,E-commerce
7346,7346.0,0.0,0.0,460.0,414.0,60.0,M,E-commerce
7347,7347.0,4.0,1.0,488.0,499.44444444444446,19.0,F,Logistics
7348,7348.0,0.0,0.0,499.0,431.8888888888889,66.0,M,Logistics
7349,7349.0,10.0,1.0,494.5,441.8888888888889,19.0,F,Logistics
7350,,,,,,,,
7351,7351.0,0.0,0.0,476.0,417.44444444444446,49.0,M,E-commerce
7352,7352.0,10.0,1.0,481.0,442.22222222222223,50.0,F,E-commerce
7353,7353.0,0.0,0.0,478.0,404.6666666666667,48.0,M,E-commerce
7354,7354.0,0.0,0.0,482.5,434.8888888888889,42.0,F,E-commerce
7355,7355.0,0.0,0.0,459.5,411.6666666666667,30.0,M,Logistics
7356,7356.0,7.0,1.0,493.0,473.77777777777777,24.0,M,E-commerce
7357,7357.0,0.0,0.0,504.5,414.22222222222223,38.0,M,Logistics
7358,7358.0,0.0,0.0,492.5,407.77777777777777,62.0,F,Logistics
7359,7359.0,0.0,0.0,475.0,415.0,43.0,F,E-commerce
7360,,,,,,,,
7361,7361.0,5.0,1.0,468.5,487.1111111111111,59.0,M,Logistics
7362,7362.0,9.0,1.0,458.5,447.3333333333333,36.0,M,Logistics
7363,7363.0,0.0,0.0,487.0,424.6666666666667,32.0,F,Logistics
7364,7364.0,4.0,1.0,479.0,501.0,33.0,M,E-commerce
7365,7365.0,2.0,1.0,489.0,519.1111111111111,51.0,F,E-commerce
7366,7366.0,9.0,1.0,499.5,461.1111111111111,59.0,M,E-commerce
7367,7367.0,0.0,0.0,503.5,423.0,18.0,M,E-commerce
7368,7368.0,6.0,1.0,484.5,492.55555555555554,63.0,M,E-commerce
7369,7369.0,11.0,1.0,515.0,439.6666666666667,43.0,F,Logistics
7370,,,,,,,,
7371,7371.0,0.0,0.0,506.5,426.3333333333333,23.0,F,Logistics
7372,7372.0,8.0,1.0,486.0,470.55555555555554,24.0,M,Logistics
7373,7373.0,0.0,0.0,474.5,412.22222222222223,50.0,M,Logistics
7374,7374.0,4.0,1.0,505.5,493.44444444444446,64.0,M,E-commerce
7375,7375.0,7.0,1.0,479.0,478.0,58.0,M,E-commerce
7376,7376.0,0.0,0.0,505.0,415.3333333333333,36.0,M,E-commerce
7377,7377.0,0.0,0.0,492.5,422.22222222222223,47.0,M,E-commerce
7378,7378.0,0.0,0.0,483.0,419.6666666666667,55.0,M,E-commerce
7379,7379.0,5.0,1.0,494.5,498.3333333333333,41.0,M,Logistics
7380,,,,,,,,
7381,7381.0,11.0,1.0,504.0,446.55555555555554,47.0,F,Logistics
7382,7382.0,0.0,0.0,489.5,425.22222222222223,41.0,M,E-commerce
7383,7383.0,11.0,1.0,503.5,428.22222222222223,50.0,M,E-commerce
7384,7384.0,4.0,1.0,474.5,521.3333333333334,57.0,F,E-commerce
7385,7385.0,0.0,0.0,476.0,415.1111111111111,26.0,M,E-commerce
7386,7386.0,0.0,0.0,494.5,418.0,54.0,F,E-commerce
7387,7387.0,10.0,1.0,488.0,449.44444444444446,57.0,F,E-commerce
7388,7388.0,8.0,1.0,485.0,453.8888888888889,21.0,M,E-commerce
7389,7389.0,0.0,0.0,474.0,421.3333333333333,69.0,M,Logistics
7390,,,,,,,,
7391,7391.0,11.0,1.0,510.5,444.44444444444446,26.0,M,Logistics
7392,7392.0,0.0,0.0,512.0,428.55555555555554,55.0,M,Logistics
7393,7393.0,10.0,1.0,479.5,442.3333333333333,39.0,F,E-commerce
7394,7394.0,0.0,0.0,495.0,424.22222222222223,39.0,M,E-commerce
7395,7395.0,1.0,1.0,533.5,516.2222222222222,18.0,F,Logistics
7396,7396.0,0.0,0.0,458.0,414.6666666666667,49.0,M,Logistics
7397,7397.0,4.0,1.0,461.0,509.1111111111111,60.0,M,E-commerce
7398,7398.0,0.0,0.0,483.0,427.0,40.0,M,Logistics
7399,7399.0,0.0,0.0,501.5,406.1111111111111,65.0,M,Logistics
7400,,,,,,,,
7401,7401.0,0.0,0.0,456.0,422.6666666666667,21.0,F,E-commerce
7402,7402.0,0.0,0.0,505.5,413.44444444444446,57.0,M,Logistics
7403,7403.0,0.0,0.0,495.0,416.55555555555554,62.0,M,Logistics
7404,7404.0,8.0,1.0,504.5,461.1111111111111,39.0,F,Logistics
7405,7405.0,5.0,1.0,491.0,503.44444444444446,36.0,M,Logistics
7406,7406.0,0.0,0.0,486.5,411.6666666666667,69.0,M,Logistics
7407,7407.0,3.0,1.0,497.0,515.1111111111111,55.0,F,Logistics
7408,7408.0,10.0,1.0,455.0,442.22222222222223,34.0,M,E-commerce
7409,7409.0,5.0,1.0,477.0,496.55555555555554,47.0,F,E-commerce
7410,,,,,,,,
7411,7411.0,0.0,0.0,458.0,412.77777777777777,19.0,F,Logistics
7412,7412.0,1.0,1.0,527.5,511.22222222222223,45.0,M,Logistics
7413,7413.0,10.0,1.0,475.0,453.6666666666667,26.0,M,Logistics
7414,7414.0,11.0,1.0,486.5,434.44444444444446,35.0,M,Logistics
7415,7415.0,0.0,0.0,483.0,424.44444444444446,47.0,M,Logistics
7416,7416.0,2.0,1.0,456.0,514.1111111111111,40.0,F,Logistics
7417,7417.0,0.0,0.0,468.0,401.3333333333333,54.0,M,Logistics
7418,7418.0,0.0,0.0,490.0,418.1111111111111,55.0,F,Logistics
7419,7419.0,0.0,0.0,463.0,412.44444444444446,36.0,F,Logistics
7420,,,,,,,,
7421,7421.0,2.0,1.0,473.0,518.1111111111111,60.0,M,E-commerce
7422,7422.0,0.0,0.0,454.0,424.3333333333333,20.0,F,E-commerce
7423,7423.0,0.0,0.0,498.5,418.22222222222223,40.0,F,E-commerce
7424,7424.0,6.0,1.0,473.0,492.0,38.0,M,E-commerce
7425,7425.0,3.0,1.0,511.5,520.4444444444445,49.0,F,Logistics
7426,7426.0,0.0,0.0,483.5,422.55555555555554,27.0,F,Logistics
7427,7427.0,0.0,0.0,495.5,413.8888888888889,37.0,F,E-commerce
7428,7428.0,0.0,0.0,484.0,427.22222222222223,23.0,F,Logistics
7429,7429.0,8.0,1.0,489.0,464.6666666666667,34.0,M,E-commerce
7430,,,,,,,,
7431,7431.0,0.0,0.0,490.0,425.77777777777777,61.0,M,Logistics
7432,7432.0,0.0,0.0,517.5,428.3333333333333,33.0,M,Logistics
7433,7433.0,0.0,0.0,488.0,418.3333333333333,40.0,F,E-commerce
7434,7434.0,1.0,1.0,535.5,521.7777777777778,33.0,F,Logistics
7435,7435.0,0.0,0.0,494.5,416.22222222222223,22.0,M,E-commerce
7436,7436.0,0.0,0.0,502.0,418.3333333333333,66.0,F,E-commerce
7437,7437.0,7.0,1.0,466.0,477.77777777777777,53.0,F,E-commerce
7438,7438.0,0.0,0.0,492.0,427.44444444444446,67.0,M,Logistics
7439,7439.0,10.0,1.0,490.0,466.55555555555554,47.0,M,E-commerce
7440,,,,,,,,
7441,7441.0,4.0,1.0,461.5,517.8888888888889,54.0,M,E-commerce
7442,7442.0,0.0,0.0,483.0,418.22222222222223,27.0,F,Logistics
7443,7443.0,4.0,1.0,504.0,502.77777777777777,28.0,F,E-commerce
7444,7444.0,0.0,0.0,494.5,420.1111111111111,28.0,M,Logistics
7445,7445.0,10.0,1.0,504.0,436.77777777777777,33.0,F,Logistics
7446,7446.0,8.0,1.0,465.0,465.6666666666667,29.0,F,E-commerce
7447,7447.0,5.0,1.0,490.0,502.77777777777777,44.0,M,Logistics
7448,7448.0,0.0,0.0,483.5,419.3333333333333,40.0,M,E-commerce
7449,7449.0,0.0,0.0,465.0,414.1111111111111,22.0,M,Logistics
7450,,,,,,,,
7451,7451.0,9.0,1.0,498.5,451.44444444444446,21.0,M,Logistics
7452,7452.0,11.0,1.0,484.0,424.0,57.0,M,Logistics
7453,7453.0,0.0,0.0,483.5,418.1111111111111,63.0,M,E-commerce
7454,7454.0,9.0,1.0,465.5,447.55555555555554,34.0,F,Logistics
7455,7455.0,0.0,0.0,469.0,428.77777777777777,27.0,M,Logistics
7456,7456.0,1.0,1.0,543.5,525.1111111111111,19.0,F,Logistics
7457,7457.0,0.0,0.0,503.0,429.44444444444446,45.0,M,Logistics
7458,7458.0,0.0,0.0,482.0,420.3333333333333,28.0,F,E-commerce
7459,7459.0,0.0,0.0,492.5,429.0,21.0,F,Logistics
7460,,,,,,,,
7461,7461.0,0.0,0.0,464.5,414.0,26.0,M,E-commerce
7462,7462.0,10.0,1.0,489.5,426.44444444444446,58.0,M,E-commerce
7463,7463.0,0.0,0.0,498.5,411.22222222222223,42.0,F,E-commerce
7464,7464.0,8.0,1.0,480.0,455.3333333333333,32.0,M,E-commerce
7465,7465.0,6.0,1.0,475.5,498.1111111111111,58.0,F,Logistics
7466,7466.0,0.0,0.0,504.5,416.8888888888889,21.0,F,E-commerce
7467,7467.0,0.0,0.0,489.5,419.77777777777777,52.0,M,E-commerce
7468,7468.0,4.0,1.0,486.0,506.0,49.0,F,Logistics
7469,7469.0,0.0,0.0,487.5,420.22222222222223,36.0,F,E-commerce
7470,,,,,,,,
7471,7471.0,11.0,1.0,494.5,436.22222222222223,31.0,M,E-commerce
7472,7472.0,5.0,1.0,485.0,514.2222222222222,58.0,M,Logistics
7473,7473.0,3.0,1.0,473.5,520.2222222222222,54.0,F,E-commerce
7474,7474.0,0.0,0.0,460.0,407.6666666666667,67.0,M,Logistics
7475,7475.0,0.0,0.0,478.5,418.8888888888889,35.0,F,Logistics
7476,7476.0,0.0,0.0,484.5,422.3333333333333,51.0,M,E-commerce
7477,7477.0,0.0,0.0,488.0,429.3333333333333,19.0,F,E-commerce
7478,7478.0,7.0,1.0,470.0,488.22222222222223,44.0,M,Logistics
7479,7479.0,2.0,1.0,501.0,532.3333333333334,30.0,F,E-commerce
7480,,,,,,,,
7481,7481.0,0.0,0.0,481.5,423.0,63.0,F,E-commerce
7482,7482.0,8.0,1.0,499.5,459.8888888888889,48.0,F,Logistics
7483,7483.0,4.0,1.0,465.0,517.1111111111111,49.0,F,Logistics
7484,7484.0,11.0,1.0,492.5,419.55555555555554,50.0,F,E-commerce
7485,7485.0,2.0,1.0,470.0,515.5555555555555,46.0,M,Logistics
7486,7486.0,0.0,0.0,499.0,419.0,24.0,F,Logistics
7487,7487.0,9.0,1.0,493.0,448.77777777777777,46.0,F,Logistics
7488,7488.0,0.0,0.0,486.5,422.3333333333333,39.0,F,E-commerce
7489,7489.0,0.0,0.0,479.0,403.22222222222223,37.0,F,Logistics
7490,,,,,,,,
7491,7491.0,0.0,0.0,489.0,435.0,68.0,F,Logistics
7492,7492.0,11.0,1.0,498.5,432.44444444444446,58.0,M,Logistics
7493,7493.0,3.0,1.0,486.5,517.5555555555555,69.0,M,Logistics
7494,7494.0,7.0,1.0,522.0,485.0,61.0,F,Logistics
7495,7495.0,11.0,1.0,491.5,436.44444444444446,36.0,F,E-commerce
7496,7496.0,1.0,1.0,566.5,519.6666666666666,46.0,F,Logistics
7497,7497.0,0.0,0.0,490.0,417.55555555555554,43.0,M,E-commerce
7498,7498.0,0.0,0.0,472.5,421.1111111111111,33.0,M,E-commerce
7499,7499.0,0.0,0.0,487.5,420.6666666666667,57.0,F,E-commerce
7500,,,,,,,,
7501,7501.0,0.0,0.0,497.5,420.77777777777777,64.0,F,E-commerce
7502,7502.0,0.0,0.0,471.0,425.22222222222223,54.0,M,Logistics
7503,7503.0,0.0,0.0,495.5,398.44444444444446,63.0,F,E-commerce
7504,7504.0,0.0,0.0,523.0,418.22222222222223,64.0,M,Logistics
7505,7505.0,8.0,1.0,482.0,463.44444444444446,24.0,M,E-commerce
7506,7506.0,8.0,1.0,486.5,455.77777777777777,27.0,M,E-commerce
7507,7507.0,5.0,1.0,484.5,515.3333333333334,43.0,M,E-commerce
7508,7508.0,1.0,1.0,540.0,515.8888888888889,57.0,M,E-commerce
7509,7509.0,0.0,0.0,515.0,420.22222222222223,56.0,M,E-commerce
7510,,,,,,,,
7511,7511.0,5.0,1.0,504.5,498.6666666666667,48.0,M,Logistics
7512,7512.0,6.0,1.0,479.0,484.8888888888889,67.0,F,Logistics
7513,7513.0,0.0,0.0,474.0,415.22222222222223,47.0,F,Logistics
7514,7514.0,0.0,0.0,520.5,429.44444444444446,28.0,F,E-commerce
7515,7515.0,0.0,0.0,465.0,413.8888888888889,40.0,F,E-commerce
7516,7516.0,11.0,1.0,484.5,422.22222222222223,51.0,F,E-commerce
7517,7517.0,3.0,1.0,488.0,506.3333333333333,46.0,M,Logistics
7518,7518.0,0.0,0.0,447.0,417.44444444444446,49.0,M,Logistics
7519,7519.0,0.0,0.0,493.5,417.8888888888889,35.0,F,Logistics
7520,,,,,,,,
7521,7521.0,0.0,0.0,479.5,422.6666666666667,58.0,M,Logistics
7522,7522.0,0.0,0.0,504.0,408.3333333333333,67.0,F,E-commerce
7523,7523.0,0.0,0.0,486.5,422.1111111111111,51.0,M,Logistics
7524,7524.0,10.0,1.0,471.0,439.6666666666667,67.0,M,Logistics
7525,7525.0,3.0,1.0,501.0,524.7777777777778,66.0,M,Logistics
7526,7526.0,0.0,0.0,474.5,412.6666666666667,52.0,F,E-commerce
7527,7527.0,0.0,0.0,496.5,428.3333333333333,54.0,F,E-commerce
7528,7528.0,7.0,1.0,506.5,468.1111111111111,41.0,F,Logistics
7529,7529.0,4.0,1.0,456.5,507.8888888888889,37.0,M,Logistics
7530,,,,,,,,
7531,7531.0,8.0,1.0,497.5,458.55555555555554,18.0,F,E-commerce
7532,7532.0,1.0,1.0,544.0,507.8888888888889,33.0,F,E-commerce
7533,7533.0,0.0,0.0,497.5,420.44444444444446,23.0,F,E-commerce
7534,7534.0,0.0,0.0,466.5,426.8888888888889,44.0,M,Logistics
7535,7535.0,0.0,0.0,476.0,412.22222222222223,61.0,M,E-commerce
7536,7536.0,9.0,1.0,505.0,447.0,64.0,F,Logistics
7537,7537.0,8.0,1.0,463.5,463.44444444444446,47.0,M,Logistics
7538,7538.0,0.0,0.0,507.0,425.0,47.0,F,Logistics
7539,7539.0,0.0,0.0,491.0,425.0,52.0,F,E-commerce
7540,,,,,,,,
7541,7541.0,0.0,0.0,480.5,421.6666666666667,60.0,F,E-commerce
7542,7542.0,5.0,1.0,498.5,506.1111111111111,28.0,M,E-commerce
7543,7543.0,2.0,1.0,475.5,526.2222222222222,65.0,F,Logistics
7544,7544.0,0.0,0.0,495.5,413.3333333333333,18.0,M,E-commerce
7545,7545.0,3.0,1.0,495.5,517.6666666666666,52.0,F,E-commerce
7546,7546.0,2.0,1.0,479.5,521.6666666666666,24.0,F,E-commerce
7547,7547.0,0.0,0.0,499.5,429.0,22.0,F,Logistics
7548,7548.0,0.0,0.0,487.5,432.22222222222223,69.0,F,Logistics
7549,7549.0,0.0,0.0,461.5,429.6666666666667,55.0,F,E-commerce
7550,,,,,,,,
7551,7551.0,8.0,1.0,479.0,470.6666666666667,66.0,M,E-commerce
7552,7552.0,2.0,1.0,449.5,518.2222222222222,42.0,M,E-commerce
7553,7553.0,2.0,1.0,499.5,534.3333333333334,42.0,M,Logistics
7554,7554.0,10.0,1.0,503.5,445.3333333333333,43.0,M,E-commerce
7555,7555.0,5.0,1.0,483.0,496.77777777777777,36.0,M,E-commerce
7556,7556.0,8.0,1.0,465.5,465.55555555555554,68.0,M,Logistics
7557,7557.0,0.0,0.0,497.5,431.0,68.0,M,Logistics
7558,7558.0,0.0,0.0,500.0,416.6666666666667,46.0,F,E-commerce
7559,7559.0,2.0,1.0,506.0,507.77777777777777,49.0,M,E-commerce
7560,,,,,,,,
7561,7561.0,6.0,1.0,483.5,482.3333333333333,68.0,F,E-commerce
7562,7562.0,9.0,1.0,505.5,458.77777777777777,20.0,F,Logistics
7563,7563.0,0.0,0.0,485.0,430.3333333333333,69.0,M,E-commerce
7564,7564.0,11.0,1.0,469.5,432.8888888888889,63.0,F,Logistics
7565,7565.0,5.0,1.0,502.5,486.6666666666667,42.0,F,Logistics
7566,7566.0,8.0,1.0,493.0,467.6666666666667,61.0,M,Logistics
7567,7567.0,6.0,1.0,480.5,498.0,63.0,F,Logistics
7568,7568.0,0.0,0.0,479.5,412.1111111111111,18.0,M,E-commerce
7569,7569.0,2.0,1.0,440.5,524.4444444444445,33.0,M,E-commerce
7570,,,,,,,,
7571,7571.0,9.0,1.0,469.5,455.77777777777777,20.0,M,Logistics
7572,7572.0,7.0,1.0,454.0,482.44444444444446,29.0,F,E-commerce
7573,7573.0,10.0,1.0,459.5,431.6666666666667,68.0,M,E-commerce
7574,7574.0,0.0,0.0,478.5,420.6666666666667,51.0,M,Logistics
7575,7575.0,0.0,0.0,499.0,432.22222222222223,51.0,M,E-commerce
7576,7576.0,0.0,0.0,481.0,433.1111111111111,22.0,M,E-commerce
7577,7577.0,0.0,0.0,478.0,428.8888888888889,69.0,F,Logistics
7578,7578.0,8.0,1.0,500.0,467.8888888888889,56.0,M,Logistics
7579,7579.0,0.0,0.0,489.5,424.1111111111111,60.0,M,E-commerce
7580,,,,,,,,
7581,7581.0,2.0,1.0,501.0,527.6666666666666,42.0,F,Logistics
7582,7582.0,0.0,0.0,499.5,428.1111111111111,46.0,F,Logistics
7583,7583.0,0.0,0.0,480.5,409.0,32.0,M,Logistics
7584,7584.0,0.0,0.0,463.5,417.22222222222223,54.0,M,E-commerce
7585,7585.0,0.0,0.0,482.5,419.22222222222223,34.0,F,Logistics
7586,7586.0,0.0,0.0,479.0,420.77777777777777,38.0,M,Logistics
7587,7587.0,0.0,0.0,461.5,436.3333333333333,64.0,F,Logistics
7588,7588.0,0.0,0.0,498.5,411.55555555555554,30.0,F,Logistics
7589,7589.0,6.0,1.0,487.0,481.0,66.0,M,E-commerce
7590,,,,,,,,
7591,7591.0,11.0,1.0,473.0,434.44444444444446,49.0,F,Logistics
7592,7592.0,0.0,0.0,475.0,424.8888888888889,48.0,F,Logistics
7593,7593.0,8.0,1.0,467.5,463.55555555555554,22.0,F,Logistics
7594,7594.0,4.0,1.0,479.0,516.0,36.0,F,Logistics
7595,7595.0,0.0,0.0,481.0,416.8888888888889,28.0,M,Logistics
7596,7596.0,5.0,1.0,494.0,506.3333333333333,59.0,F,Logistics
7597,7597.0,11.0,1.0,476.0,429.0,57.0,F,E-commerce
7598,7598.0,0.0,0.0,471.5,419.8888888888889,42.0,F,E-commerce
7599,7599.0,4.0,1.0,481.5,501.1111111111111,59.0,F,E-commerce
7600,,,,,,,,
7601,7601.0,0.0,0.0,487.5,415.44444444444446,25.0,F,E-commerce
7602,7602.0,3.0,1.0,475.5,519.0,33.0,M,Logistics
7603,7603.0,5.0,1.0,487.5,501.3333333333333,60.0,M,Logistics
